id,puzzle,clues,difficulty,solutions_found,nodes_explored,max_recursion_depth,solve_time_ms,is_solved,leaves
51231,..21..7..18..73...9..2.8.3.2.6..4....53.6..18.7........9....1.5.....72.......9...,26,0.0,1,907,54,0,true,248
51241,1.4..2...5.23.4.......1..2...1.3.96.8...67........81..7.....2....3741.........5.4,26,0.0,1,8600,54,1,true,2583
51251,.....3...23.45..........6..81.26.3........1.9......2..7....1..618..9..2.62..3.57.,26,2.7,1,56126,54,7,true,18888
51261,....74..6.......3.345....176.3..12..7...6.1.4........9..........3...8...48.6..9..,24,1.6,1,1372,56,0,true,373
51271,.7.....5.954..3...2...87.4...2.....1....9...7..7...9.....4..1..46.92.......8.63..,25,0.0,1,7350,55,1,true,2192
51281,.....93....4.......27.658......26...4..5.3.17.13...6.......4...7.6...54.1......2.,25,2.5,1,10913,55,1,true,2493
51291,.1.....2.3......9.2...1...4.....67..8.1....5.7.945....5...28.....2...37......1.6.,24,0.0,1,56516,56,7,true,16224
51301,....2.4.3.91..5....2.1.4...57.2.....6...5..2.9..8.6.........536.6....8.......194.,26,1.0,1,2725,54,0,true,745
51311,....1.......6..1..6.2...4.9..1....56.59...72.36..7......79....3.....35..8..2....4,25,0.0,1,119577,55,15,true,35182
51321,.42.93.....6...1............5..21..6...6....4......7.9..84..6......12.4.4..93...7,24,0.0,1,22412,56,2,true,7758
51331,.....1..7...8.9....49.72..54.1..8..........9465.1.......5...2...8..3....137...4..,25,0.0,1,1682,55,0,true,490
51341,....38....8.1.26........1.5..32..84........9..798....3..5.1.....1.7.....8....64..,24,2.3,1,102326,56,13,true,28122
51351,18.......4.....36..7..85.....65....175...4......9.253.9..4..6..........2.1....84.,25,2.8,1,8827,55,1,true,2640
51361,....57.9.6.2...8.....9..3.......46.33..7..4.......8...9..17.........62.7.14......,23,0.0,1,29104,57,3,true,8395
51371,91....6.8.7.69.........3......925....2..7...4..8.....6....5......4..7.......8.931,23,0.0,1,22934,57,3,true,7473
51381,.23..8..7.....4..6.45......3.1..........4..3..8...62......9.......8..6.48..3..1.5,23,1.3,1,71451,57,9,true,22916
51391,..4.1.5.....2..1.831.94...68..75.9....63.....9......8..6...1....53....7.....3..6.,26,1.3,1,287,54,0,true,84
51401,...8..5.....721...9.....1.7.5.46............24.7.58.........2.8.14..2....6...7..9,24,2.2,1,20138,56,2,true,6243
51411,25.8.4..77.9..........29.461..........5....8.....3.7.5.61..3.......7......86.5.9.,25,0.0,1,7724,55,1,true,2423
51421,.7.8...2......3...34.2.7.18.5.7..1.2.......36..6.4.87.8.....3....7..4.....9......,25,0.0,1,1536,55,0,true,511
51431,67..1.39.....4.1..51..6..8.....7.2....21.......7..6.....8....4......96...5.3..8..,24,2.0,1,13044,56,1,true,4093
51441,.........5..7....4684.....116...52.......4.8.2.86..5.3.9..3...6.51......3..4.7...,26,1.3,1,81535,54,10,true,19738
51451,.4...9......8.6....1..43..9.......1.2..3....6..5...48....2...684..5.......6.18.3.,24,2.4,1,62444,56,8,true,20398
51461,.4.23..5681..753............5...97...7.....643..1.............55....1639...8.....,25,2.1,1,7610,55,1,true,2253
51471,4.679..3..9..4...68..2.....7.....68..54............2.526..5..9..3...4.....98.....,25,2.0,1,9804,55,1,true,3482
51481,....7.84..7....1..82..56....87...2..4..6....1..6.3.....6...937.5...2.....9...3...,25,3.7,1,7273,55,0,true,1754
51491,8.2.5.......24....5..61.2...5.4.6.8..3..9....6.7...43...9..53.6......89......1...,26,2.1,1,2997,54,0,true,819
51501,2..3..8...16.9...7.8.1..9.....836.......472.3.7...9....4....1....9...6.4..2......,25,1.1,1,3497,55,0,true,1034
51511,3......5...2.4.......1.89........6.8..7........42.1.3.5..7....9.9.53..767......1.,24,3.7,1,2847,56,0,true,731
51521,4..7.1..5..1..89..........3..4...8..1...24...2..8.73..3.9......7....21...4.....39,25,1.3,1,188983,55,24,true,57019
51531,7...41.5.3.196.7....4..5.2.............7..6....8....1...7....8..9..3....6..2.4..5,24,0.0,1,13212,56,1,true,4487
51541,........4.....1...5..4..7.3...9...3..45........687.9..1..3......7...4.62.681....7,24,0.0,1,1018484,56,132,true,303612
51551,.1.39...........1.3..4...28..17....5..652.........9......2....15..8.3..9..8.6.573,26,0.0,1,87617,54,11,true,27974
51561,1.3...5...2.....3..5......4...75....7..9.6......3.8..28.4...65......9.8.26..1....,24,3.0,1,86225,56,11,true,26178
51571,..1..8.3......1..59....5.2..6.4..3..32.6..5.......7..2238...41.....748..5........,26,1.4,1,8324,54,1,true,2458
51581,...48.3...........3..2.6....87..5...9..3..4.....8.......2.....1..1.2..87..3..7.6.,22,0.0,1,1956597,58,250,true,597571
51591,7...8........6.8...46...97..15..3.........6.3..98...4....4..7.8.2...5....3......2,23,0.0,1,19841,57,2,true,7091
51601,.7.16..9......4..21.....86.....5293.......286..9.........74......23...1.61....4.8,26,1.1,1,19482,54,2,true,4786
51611,.6.....4..3.7.89...98.....2....7.296...89.......6...7..7.....232.1...6..8...4....,25,1.2,1,61705,55,7,true,18353
51621,.4....6.....5.3..7....7.29...8..2..4...3.5..6..5..18..3.6..4..2..7.....98...3....,25,0.0,1,20864,55,2,true,5735
51631,........26..7.1....85..41.32349................7.8.2.5...59....3...1.....5....86.,24,1.3,1,317,56,0,true,65
51641,.........8.2.95..3...73.....1.5....9.3.42..7.....6...13....74.556.........9..68..,25,1.2,1,114401,55,14,true,31656
51651,..15..3.7.8.4...6...4..75...9.............67.....89..3.67.1....3....58.....2.....,23,2.0,1,23374,57,3,true,7897
51661,6.8.7.......4......3..95...849..7.......53..1...9..8..46.............12..73.2...5,24,0.0,1,147417,56,18,true,36494
51671,..1.8....26...3....9...6.7..17.....9..27..6......64.21...5....61....2..438.......,25,2.1,1,23690,55,3,true,7498
51681,...9..........7...5..3...1...4.2..57.1.........3....8......9.4.62...81.....7.53.6,22,0.0,1,4157745,58,533,true,1395463
51691,8.5..1.62......9..64.53.......9...8.3..4.21...6....4..7...6......13.....5...9....,24,0.0,1,6321,56,0,true,1874
51701,.4.5.........48.65...2.....1.....2......7...8.7..95..483.7....6.65.....9..2...7..,24,3.5,1,204326,56,26,true,64439
51711,5.......6.327..1..7..1...........493.7.6....5...2...8.3...9.......5...6981..2....,24,0.0,1,39330,56,5,true,12919
51721,.5.6....92....174.....7..6....3..8.....7.....59...2..41.4.8.65.98....2...........,24,0.0,1,15425,56,2,true,4281
51731,7.........5...9.18.4.258......4.6...8.6.71.5....9...279.......1.......6..1.....95,25,1.7,1,3144,55,0,true,1233
51741,5...7.6....2.16....4..8...9.35...4.86....82..........7.....2.34..........7...35.2,24,1.8,1,711,56,0,true,210
51751,7..4......3..7.1.9..2..9...2.....8.4.7.5....1...73.6....9............2..3.6.287..,24,0.0,1,26715,56,3,true,8047
51761,8.....5....72.91.....5..4....36.....14....86..8...7..1.5......9.19.........3...8.,23,0.0,1,4585,57,0,true,1395
51771,......75......4....672....3.......15...84.9....29...8741...567.8..4.2............,24,1.1,1,1063340,56,136,true,352463
51781,..12..........4..1.....827......7..28.7...5..2..46.3........9..68.1.5.3..5..2....,24,0.0,1,131724,56,17,true,42441
51791,.9..43.7.6.3.7.....41......47.....9....8.....32..6.......72...69...8.45..14......,25,0.0,1,54436,55,7,true,15492
51801,..4......83.....26..5...1..98.4....3.1..7..9.....5.6....3..7..9......24..69..2..5,25,2.4,1,66543,55,8,true,20212
51811,.........32...4...47.38....7....3....4..7..2..52.....6.....28.96..1........94.17.,24,0.0,1,2501499,56,324,true,823059
51821,....9.....14.2..955....8.726.3.....7...7....62..3...1.7....12...8.9..1.....8.....,25,0.0,1,3506,55,0,true,1030
51831,..4...59..72..81.....5...7....2.98.3..3......9....5....87.2....3.........9..4..16,24,2.5,1,1158,56,0,true,318
51841,5..8...2..2.6..4..6.8.9......7....1.891.2..5.3..........3..2.6.......7.1...4.5..2,25,3.5,1,12570,55,1,true,3740
51851,9.6..7.1..7.596.8.....1......1.....2..57.3...4.2...9.6.....4.2.....7..51.1.......,25,1.8,1,1349,55,0,true,386
51861,.1...8..99.3..15.7............9..47.5..........9.5...68.....14....4......2.6.7..8,23,0.0,1,116640,57,15,true,32720
51871,.9..62..38...94..56..1..7...7.......3....1..4.8.....6....243....5..8....4....6..7,25,1.4,1,39715,55,5,true,11974
51881,...6....81....9.....485.7..3.51................9.374..2....1.......6.1.46.34....5,24,0.0,1,650571,56,83,true,188961
51891,.8...7.....184.53.4........6.......7..36....2.1528.....2..5..89......24.1........,24,1.5,1,16896,56,2,true,4983
51901,..7.3..4..5.7.821..2..............67.7..8253..81.......6..29.7.812..7............,26,1.2,1,3575,54,0,true,978
51911,..79.1..4..35...7.2...3.6...1.3..89.......3...3...5....75.9......6...28....4.8...,25,1.6,1,714,55,0,true,198
51921,....1.............98.6...1...1.39..5347..18.............9....3.6..9.81...5.4..7.9,24,0.0,1,1526426,56,197,true,383414
51931,.32.4..9....9..51.........4.....3.4.9...21..6..8.....27.928.....6.....5.......6..,23,1.6,1,20741,57,2,true,5942
51941,...2..3..7..4...8..4..7.5.6.2...7.4......9.2.95......7..65....88..........5.3..9.,24,1.9,1,6144,56,0,true,1824
51951,........3..7....6.5..23.........3..8.56.7...9...1.2.7.4..98..37..9...524.1.....8.,26,3.3,1,218911,54,29,true,68133
51961,.....24.....6.5..96.5..4.8....9.8.2..68.......1.....94...8..1.5.3...9.7.7........,24,0.0,1,49810,56,6,true,19632
51971,..6.8.2...12....4....2.4..7..9..8......5.7...42.6....9.98...6.5.....23..6.......4,25,2.4,1,13893,55,1,true,4141
51981,.9.1.4...8......9..1......2.3.........69.7...5..8....3...5.8.7.7.46.95......4..1.,24,1.5,1,120156,56,15,true,33681
51991,3...8...1......3.....16..9414....5............62....7.8..23.4.......192..397.....,24,0.0,1,323491,56,42,true,97626
52001,...2....5......748..9...6..6.......4..2..9...38..6.1....3....1.2...8.....57..18.6,24,0.0,1,78497,56,10,true,23735
52011,.5......83...92..5....4....8.39..4.1..463....62.8............29......5.....46.1..,24,0.0,1,3415,56,0,true,1007
52021,.........5.......9..69....7..823......1..64.....4.7.2.3.....1...2..7.....4.6..95.,22,1.5,1,1581017,58,203,true,482323
52031,.3..5.8..6...7.1..5.1....4....1.23....6.....22.5..3.......894.1.....4.2.......6..,24,2.0,1,4674,56,0,true,1388
52041,4.1........27...61..5...23.7..89...32..4...1.....1..9.5..9........1.7....87.4....,25,1.4,1,1299,55,0,true,313
52051,...31..48..7.426..5.....2....37........8.3..5....6.....7.....3...6.2..9.8......6.,23,0.0,1,9950,57,1,true,3337
52061,.....8.4.39.2......1....9.........1.5.9.37.......5...8.4..9.1.....34..6...6..13..,23,1.2,1,56361,57,7,true,17416
52071,.7.92......8.7......4....65.8...5...5......14.2....6.7....5.1.2...89......9.....3,23,0.0,1,4318,57,0,true,1521
52081,6...4..1......1.5..........19..6.27.3..7.....46...2..8.1....5....8..4..22..37....,24,1.0,1,90011,56,11,true,24341
52091,.4.....1.8..7.........4...86...8.5.17.5.1.3.....3......1.9.....97..3..2..2.....54,24,2.0,1,10148,56,1,true,2386
52101,..67.9.8....2..4..17..8.......47..9.8...56........3.4.4......3.3.7.62....8....1..,25,2.4,1,5455,55,0,true,1508
52111,42...7.....1...7.9..6.12.............3...927...7..3864..4.3....26.......3..2..145,27,1.2,1,34710,53,4,true,12072
52121,..79..86.3....41.2..6...........9....7...35.45.4.68..39.3..........829.........4.,25,0.0,1,1741,55,0,true,565
52131,.5.3....1.....58..9.8...7.....7...1...46..2...3..2.....7.9.3.4.1..2....7..3.5..96,26,2.9,1,9114,54,1,true,2598
52141,.....4........3..9..319.8...9.2...6..1..6.........75.2.8.57...1......6..2.4..9...,23,5.1,1,979169,57,127,true,289302
52151,.1..547.....1...35....7......17..9.8.836..12.4....8....65...8.....4.3........1..3,26,0.0,1,3804,54,0,true,1099
52161,5...8..93.6.......4..93.....5..9..3..4.8..6..1....67........9.6.....8.2...672..15,26,0.0,1,69941,54,9,true,21361
52171,..3...14....4..7.......5.321..92..7.5...7.4.8....3.....21...8....5.......7.86.3..,25,2.4,1,16722,55,2,true,4263
52181,....3....5...9.8...4...6.2...7....6..6.1....3..53.8....76....8...1....9..2..7.1.4,24,0.0,1,14050,56,1,true,4370
52191,..6....41..1..93...3...2...7.............31.8...9.7....7.4.6.92.4.3.....2........,22,0.0,1,142715,58,18,true,43492
52201,9..2...1.......67..5.78..93.78..94..1....8.2....5.....2.6........18....7.4.9.....,25,0.0,1,2116,55,0,true,643
52211,....7..6....2.31..9...4....31.............25.5.2..6.14.4..59...89.....3.6..8...72,26,1.3,1,28734,54,3,true,10886
52221,...1....662..............79...3....8.4..9571...72....4..2.4......3.5.9.7..8...3..,24,0.0,1,141765,56,18,true,46766
52231,.......68....8.3..31...6.....6.5...1...4..25.14.8....3.23..8...45..........63.7..,25,2.6,1,309419,55,40,true,84861
52241,.15......6...8......9....2...743..5......7386...9......72....3585..216...........,24,2.1,1,127187,56,16,true,39029
52251,..6.1..43.....57....3.2.5......4.......5.8...45..6..7......3.98.4.8..1..7....1...,24,0.0,1,39704,56,5,true,12545
52261,4.8....3..6..824..5..4........89..4......71......3.7....6......32.....5..7.....13,23,0.0,1,11044,57,1,true,3683
52271,.8.......3...9..41..5.21.87.9.3.8.....2...7..65.......2..6.3.74....4.9.........36,26,0.0,1,1859,54,0,true,493
52281,3....7..1....6.2....15....9...8.4...6...9.4..9..72.8....6.....57.56.....4....3.7.,25,3.0,1,22246,55,2,true,6174
52291,.5....6..64.........2.8..9..8..3.1.....5...7...647.5.21..2.5..8........349.......,24,2.8,1,32728,56,4,true,10003
52301,7..3.9...5...6..13...2...5..65...2...4......5....917...7...6.....6.2....3..9..1..,24,2.3,1,83880,56,10,true,25722
52311,.1.5.8..2.57..........4..............4.13.6..98....1..3..6....5..2....8....85..29,23,0.0,1,4976439,57,645,true,1694383
52321,..4..5......2..987...7.1...9.6..7....85.9..3.......41..........753..8..121......4,25,0.0,1,3867,55,0,true,1325
52331,..13.9...6....7.8.73......22....6..7.1.....9...5......35......8.6..9.3.......56..,23,0.0,1,34781,57,4,true,11464
52341,..........7.5.9.1.259........8..3.573.2..6......8...6..17.....66..3.5.8........9.,24,0.0,1,124610,56,16,true,42835
52351,..9....25.7...31.....2.53....4..7..286......33..86..9....4.....5......48.1....9..,25,2.0,1,694,55,0,true,194
52361,..16...5.......7.66....2.9...6.2.93.3.......728...4...8..7.1...15....38....95....,26,0.0,1,36065,54,4,true,9403
52371,.7..9.62..5...18.4......9.......41.9.1...2......8.....4....63..3.8.....7.67.....5,24,0.0,1,40302,56,5,true,11011
52381,84..1.2.62....3..76......1......2....689....3....7..5..9..54.........1..5.7....6.,24,2.1,1,58076,56,7,true,19252
52391,.....937...3.851..5..4.7...68........9...8.....5.........3...19.2.....6.4..2.....,22,2.1,1,50328,58,6,true,16694
52401,.8.69.5..5........9..8...4....4....8.73..14.5...9....16....23...4..3.6.........2.,24,1.3,1,34314,56,4,true,9694
52411,..6.34...91..2.6..8..6.5..2.6.38..1....51.2.......2............5......74.87...3..,25,2.9,1,5496,55,0,true,1690
52421,.......5.43...2.......5.9..8.4..7.9.....16.7..1.3.......7....3...1.4...7.59.3..2.,24,1.9,1,73887,56,9,true,22357
52431,.5..9...3...62.5...2....17.8...4..6.........2...962.3..84.1.7...39......1..4.....,25,0.0,1,17764,55,2,true,5470
52441,.61.4..7....6.9...4.....23.......4.....937..89.7....2.2.615.....5.8............1.,24,3.1,1,10880,56,1,true,3057
52451,.3....5....2.39.......8...19..2...3.5.4...8......41.......7...8.1...5.2..98....4.,23,1.4,1,50710,57,6,true,14437
52461,7............18.6...2.6......3...7...4..9162.6..2.594..7.4..31......6.....5.....9,25,0.0,1,63198,55,8,true,22477
52471,..6.9...72....8..9..8..5....2943.....7..............56..5....2....2.7.6......18..,22,5.7,1,24734,58,3,true,8722
52481,...8.7...72........5..429....64.3..72..1..6.4.......1.8.7..1.......8.4..93..5....,25,2.9,1,31757,55,4,true,7829
52491,.5.8...9.....7.2..9...5...18.13....2.6..1.37....98....69.4..........1.47.........,24,0.0,1,2396,56,0,true,660
52501,...84..9....1....3.....65825....8.......1.9.613.......6.93..7.........6..7....3.1,24,0.0,1,8385,56,1,true,3413
52511,...8........9..2.3.....2579..2...7..9.83...6.1.6.......1.4......5..61.......5.8.2,24,0.0,1,34079,56,4,true,10248
52521,7.9.....8.......1636..9...4.....13..53.4.8......9.5.......6.8..8.4....52.9.......,24,2.3,1,2550,56,0,true,765
52531,.....2.8.9...47.3..5....1..7.9..5.......68.4..6....7.3..6....2...13....427......6,25,1.9,1,2514,55,0,true,678
52541,.1......8.....4.6.3..7....55.......6...1..52.8..3....1.5..48.9..2..6..8..4....2..,24,0.0,1,10363,56,1,true,3424
52551,.......4.6.4.29.5..2..437....5.....4.7....98.2.........3...6....9..7...1..82..6..,24,1.8,1,6908,56,0,true,1847
52561,6.59.....4......318..4...7.....8.....7....1.2..82.3.6.....153..356.......1.....2.,25,0.0,1,4126,55,0,true,1238
52571,.5......7.729...8...8.6.1.......6..1...2.59....189...2......49..8..5..6......2...,24,1.0,1,6857,56,0,true,2224
52581,8.124..6......9...69.....1.718....5.5.34.8.............5..1...7....26....2.9..3.5,26,0.0,1,14929,54,1,true,3902
52591,...9..4....4....18....7.6..........3.6.....5..17..386.35.19...............874...5,23,2.5,1,591227,57,77,true,178072
52601,953......6.......3.7.68..4.....7...5...81.3..4.....9..3...2.....4...7.9.29...1...,24,0.0,1,23737,56,3,true,7642
52611,....4..21...5..4.9..27..5..8.6..3........8.56..4...1..1........5....4...2...6.9.3,24,2.4,1,81272,56,10,true,29214
52621,....3...5......739..5...2...4...36...3.18...2.7...51..48.......7..9.18..2...5..7.,26,0.0,1,3566,54,0,true,1090
52631,.......17...2..3....4.8..56..51...78..9...1.2..6.........96.8...3...89..6..5.1...,25,1.0,1,1731,55,0,true,487
52641,17..6.......51.3.8......4..9..1.......2..9..5....5..76.6.3...4...8......2.5......,22,0.0,1,2381,58,0,true,772
52651,..7....6.9...2.5.......5.3...5......12...3.4....64.......3.1..7..9...2..576...8..,23,0.0,1,424873,57,55,true,119390
52661,2...1...7..76.......9..........3....73.2....41....8.9.9..47.5.3.......6.56..2.8..,24,1.8,1,688981,56,89,true,208114
52671,..4..8....8.96.2.7.....39....3...41.2.........45......8.7.9..5....1..7.....4...3.,23,1.0,1,2975,57,0,true,898
52681,...1.....6......421..8..3......7...4..12....65...4......9..52.3....93.8..7....91.,24,2.3,1,322844,56,41,true,104831
52691,.7..3.594.5....7..1....8....1.....48....652..3..2......84.5....7..1..8.......2...,24,0.0,1,551,56,0,true,164
52701,.8..5.4.......7..8....4.769..6.2....4..6.1....5.8..1..9...3.....1.4..6.7..4....5.,25,3.3,1,15297,55,2,true,4753
52711,.84.9...7......93.16...48.....93......1......928..........17..94......716......2.,24,0.0,1,6610,56,0,true,2000
52721,.8.....7.2..4....9....92.8.4.67.9...5.............82..9.4.613...5.....1....9....6,24,1.7,1,8750,56,1,true,2498
52731,.7..1...5.3..98.....4.....6..712.....2.......1.87.9.........6.....4859.3.19....5.,25,0.0,1,3479,55,0,true,937
52741,.2.9....138..529....7.....5.......5...53.1..4.3..9..7..72....8..6...8.......3....,24,0.0,1,42194,56,5,true,16779
52751,..5.7....2.....6..71..45....6.....5....3184...7...42....3......82..9...1.9.....3.,24,0.0,1,8946,56,1,true,2448
52761,.....4....8..1543.......81.8...2...67...39.5............4...72.9..2......359.....,23,0.0,1,33032,57,4,true,9309
52771,..9...52.......4.11..26..8...4..9..66..8....5...4.....81.......95.7...........3.7,23,2.1,1,13855,57,1,true,4067
52781,......1..8...462.9.4...7.8......2..6.21.845..6...5...7587......9..........4...76.,26,2.0,1,11646,54,1,true,3485
52791,9...574..37..2.1....2..........7.25......96.8.8.4............6.6....25..83.6....9,25,1.8,1,26242,55,3,true,7814
52801,...85....9.....8.4.71..2.....5.....14.3....5...726...96....9.32.....6...........5,23,2.0,1,2168,57,0,true,759
52811,.7....1........2...29..5..8.57..9...1..3..76...4...58......4...3....6....45.7....,23,3.1,1,119318,57,15,true,35431
52821,4....259............34.8..2..4.....39.6.....7.1.9.6.4.2....17...9....2.........8.,23,3.1,1,4360,57,0,true,1400
52831,...2....5.....382..2...176.5........6.4.9...1....452..83......7.7.1....6..18.7...,26,2.2,1,80711,54,10,true,26273
52841,.....9...2..6....4.6.....95........8.....5....78.3.5.1.9.4...7.6..2....95.1..3...,23,0.0,1,1286453,57,170,true,383661
52851,..1.6.5..9......134.57..6..5..3........94.3....25....76.........49.......7..2..64,25,0.0,1,46822,55,6,true,13328
52861,....51....7264....4..238.6..8.56...1...1..82...7.....9..5....4.3.1...5..76.......,27,1.4,1,892,53,0,true,279
52871,.3.9.4..71...8.....56.2....2.5...4..6....21.9....9.7.5..1..76.............46...9.,25,2.2,1,7697,55,1,true,2631
52881,...41.52...5...8..9....2.1.2..1.54.8..9......5...632...986.....3.7............78.,26,2.1,1,5768,54,0,true,1470
52891,8...9.......34...6...5.2..87.1...9.....7..65.....89....4.8.......3..67..19...4...,24,2.3,1,46246,56,6,true,14139
52901,.938.7...7.4.6..1.......9.......8.4..594.......23...96....2....5.7..3..1......4.7,25,1.7,1,16849,55,2,true,5147
52911,3...7..5.25.963.............4...9.3...8..1.9...32...8.5....7...6...157..........9,24,0.0,1,251953,56,32,true,73914
52921,....8......9.3..5....2.7.69.5.3..298.9..5.1...63................4.12..8..365..41.,27,1.1,1,6999,53,0,true,2053
52931,..7..2.....249.6..84.....2.5....43...1....45......6........7.....8.5..71...96...4,24,1.9,1,10890,56,1,true,3146
52941,....5....9.6..153.8....3...3.4..5.....7.....9.....7.28....162...5...8.....3.4..61,25,2.0,1,150093,55,20,true,50551
52951,.2........7....9844.....25.7.....3..1....3..6...8....55..4.......8.6......695..2.,23,1.7,1,84095,57,11,true,24603
52961,..7.9..8.5..4.8.6.9......5.4..31....3.....294....5....7..12....8.4...9.6..2......,25,0.0,1,2835,55,0,true,943
52971,.....39.4..18...5.7.3.4...2.........1.....7.9..2.8...56..37....9.5....8.3..2.....,24,0.0,1,351436,56,45,true,111376
52981,..654.....5..19.....3.......4......6..732.49....9....5...2....4.7..8...1...6..7.9,24,0.0,1,15335,56,2,true,5115
52991,...81.6..94......3......78.8.....36..2.3.7....9..4..2...4.2......5....3.2....18..,24,2.1,1,9356,56,1,true,2374
53001,.2......1..3..158.....8..7.41...3..67...25........48...3.....1..5.9.86..9...1....,25,2.6,1,5891,55,0,true,1664
53011,...17..3.......86.6.5..9.2..3.7.24....6....7.2...613..9....5.......9....4.16....7,26,1.5,1,4051,54,0,true,1135
53021,6.5.3....1..6....5..9.8....7....9.....8.56.94.......62...5.41..21.........7...6..,24,1.1,1,64005,56,8,true,21208
53031,.3...2.5....6.9....7..5....9..7.4.....5..6.37.17.....9...2.78.1........4...41..9.,25,2.2,1,52474,55,7,true,15843
53041,.2.3..4.77...6...3.8.7..6...98....5........3...5..2...5.9.3.......2.8.4.....76...,24,1.1,1,44162,56,5,true,12776
53051,6.78...4.8.....9.....5.....4.....21...6..2..35....3.6.1...6........5...1.3.1...59,24,3.2,1,51543,56,6,true,15208
53061,8.32..9...7..4.1..9..18.........56......26.95.3.............71..4......276.....3.,24,1.3,1,2705,56,0,true,852
53071,.....7.91....3...5.6....7...9.....2.4.8...6..6..5789....7.41..3.......8......5...,23,0.0,1,145074,57,19,true,43231
53081,......2.85.3.8..94...1.4..6.4..7...3.26..8...........9.......3.68...2........15..,23,4.1,1,23134,57,3,true,7536
53091,...278...7.....14..6.......37....9...4..9..26.9.6..8.42...8.4.......369....91...2,27,2.6,1,13099,53,1,true,4205
53101,...86.5.38..1.........4.68...36....99.85...6...4.7...57............3.2..4.2....9.,25,1.4,1,20428,55,2,true,6111
53111,134..25.....8....4..9..6....7.5....1...4..36........95..1...7.9..2768............,24,1.0,1,24698,56,3,true,7654
53121,2....7.9.7..26..........4...3...5..1.79....8.....1...9.137.4....8....6.3...6.....,23,3.2,1,25149,57,3,true,7734
53131,.3.8..71.....43....7..9...4..9............3..3.69.51..1..6.85.....3.76.8.........,24,0.0,1,63904,56,8,true,25078
53141,..1.....628.9.7...36...4....1.7.6...9..3....1..7....4.7.5.2....4.....5.7......8..,24,1.4,1,1841,56,0,true,483
53151,3.7.5....8.93..7.....7.....4.86.7.....2..58...1.....426..1...8.....8...7.....23..,25,0.0,1,91782,55,11,true,25407
53161,......6.9.3......8..7.8...49.8.....1...142.9....9...4...5.7....1.9......2..65....,23,0.0,1,51570,57,6,true,14891
53171,..2....5739...14......3...9....8..6.7....69..6..1....3..1.......2.34..........7.4,23,2.5,1,248129,57,32,true,79616
53181,3..4....2..1....8.27..9...36.7....49.83.5...........6..5.1.........25.......8...7,23,0.0,1,1728,57,0,true,593
53191,...598.....91......7...3.5......9..73.5..........6.8.419......3.42.1..65.........,23,0.0,1,83131,57,10,true,24582
53201,.4....2....8.43...16...5...6.71....4........7...3.8.5....9...43..5..6..98.....6..,24,2.8,1,57191,56,7,true,19862
53211,...2.5.8.7...8946.......3..2.61....3....38.91.......7..4..73..2.2....5..........6,25,0.0,1,1990,55,0,true,523
53221,39...82..7.8..1....2..3....9.4.....7.7.2.6....3..4..........84.....1.........76.9,23,0.0,1,7071,57,0,true,2127
53231,..5..39..9.....31..2.61..85..9..64...3..7.1......8.....741.8...8.6..........45...,26,0.0,1,655,54,0,true,212
53241,5.8....3..4....9....9..5....15....7.4....169....7..31....1......6.4.....8...6.5.2,24,0.0,1,619471,56,80,true,214699
53251,..3.2..........8.49....6..27...85....9...1.5....7.3.1.....5....4.1...3....2.39.85,25,1.4,1,3224,55,0,true,1187
53261,...5..296.5....4.883.......3..4619.........5.26.......1..........461...5...8.7...,24,3.3,1,5642,56,0,true,1731
53271,.....1....1.8.....9..563.....5..64........98..8.4.2.1.1.....2.44.2.......3..2...6,24,0.0,1,377051,56,48,true,129884
53281,5.2.4..69.67........89..7....31.....7...3..8.8.....62...92.....4.6.7........5.4..,25,3.2,1,66661,55,8,true,22544
53291,...3..5....76...4.9.8...7.2...7..8.9.....6....2.48......3...9.....1.54..841....7.,25,0.0,1,5626,55,0,true,1733
53301,1....3.8...4.5....67.9..1.5.....2.3.3.6.1.4.......7........95...6..78....9.2....7,25,1.4,1,1391,55,0,true,413
53311,...64...8..9......68...2.3......3..7.47..1...81.5..9...74.2.3...9...81.....4.....,25,1.0,1,3466,55,0,true,1171
53321,.3......7....2..1....8....9.6...7..48..1.4..2..75.....9824...6.....6...54....8...,24,0.0,1,50037,56,6,true,14151
53331,...7..8..9.8..3.6...1..9.73...1.4.2.......5.6..3.7.......2...1.5.........3.697...,24,1.6,1,68545,56,9,true,23038
53341,48...6.7.73.............5.....91..3..2.3...565.....1.8.....82..9...6...3...7...8.,24,1.0,1,46587,56,6,true,14812
53351,9.....18....8.2...2.5..3..6.2..7...55.3246...7.....6.....6....469..2...8...5.....,26,1.9,1,8843,54,1,true,2721
53361,......1......6..7..58.7.9........72976.4....881.....3..2.81....5....2....7..53.4.,26,0.0,1,6210,54,0,true,1647
53371,4.3..2.6.91...5.........4...5.7..3...6..9........8.94.7..........6....83.....91.2,23,2.2,1,569,57,0,true,190
53381,9.4..5....2.6...35..32....84....2....75....2...296..7..5..8...7....1....7......6.,25,0.0,1,1679,55,0,true,623
53391,8..36......2..97....1..7.5.58.....9....9.2.7...4...6....97.31........4....8.2....,24,3.6,1,44293,56,5,true,12330
53401,..4.71.58..39..2......5...7..5....8.......3...1..9.......2....13.....6..2...17...,22,0.0,1,22756,58,3,true,7287
53411,...578.2...7...9......3...6.4...2....9.35...4......1.....729.3.1.3......6..1...8.,24,1.9,1,22516,56,3,true,6622
