id,puzzle,clues,difficulty,solutions_found,nodes_explored,max_recursion_depth,solve_time_ms,is_solved,leaves
8801,..6..2.9.4..5....387.9..........7.6...5..8..26.........9....3.....13..7...2.5....,22,0.0,1,48837,58,6,true,12871
8821,6..3....997.542.....2..7.....468..7..3.4.........3.1..4.......35......42.........,23,0.0,1,5803,57,0,true,1964
8841,9..6..3.2...53....1.32.7.....1824...5..3............8..84.1..........7.3.6....8..,24,2.9,1,5064,56,0,true,1537
8861,2.......8.....4.63..4.7.5..38........2....1.97....34.5....5.2.4..6.......5...8...,23,0.0,1,1420,57,0,true,510
8881,....9..........1.6.16.57.4...957......1....8.8..23..7.43....7.9.......1......4..2,24,0.0,1,6803,56,0,true,2032
8901,.52.......4.938.........8.7..5.2...918.....6....6.5......4.67.84..3..6.2....59...,26,0.0,1,16889,54,2,true,4443
8921,6792..8......374............6.....3.14....752.9...2..........7...3.4.5..4....5.6.,24,0.0,1,6561,56,0,true,1971
8941,4..2.....6...9.34..8....5...7..862..8.4....3...512..........4.9.....47..1....7...,24,0.0,1,36533,56,4,true,10618
8961,4.......6..8..237.76...9...9...84.........4.7..2.5...3.34.....2..186............5,24,1.2,1,1593,56,0,true,468
8981,.......1448..3.7....614....7..9...6..5.8..3..6.9..5......5.....2.5.....7.....7..9,24,0.0,1,1842,56,0,true,526
9001,.....3...2....97...6..5.4....2....4.....4.5...1..8...27..2.6..9.3.....1....9.5...,22,0.0,1,900557,58,118,true,276939
9021,..7.......38..5.1..1.9..2.6..1.2.4.5..2.1..........8.......1.599..34...7.........,23,0.0,1,1754,57,0,true,625
9041,...8...7..21.64...948......3..9.2.856...3.....7..8..........2....6.5...1...61...9,25,0.0,1,1909,55,0,true,596
9061,..9.7.....1...635.....5.........4.2.42.68....8....5.4..4.8.19.6.......1.6.......3,24,2.5,1,60945,56,8,true,15992
9081,7...2.15......37...567..3....5.12....8.9....4..4....3...3.6..9.2.....4.6.........,24,3.0,1,839,56,0,true,270
9101,.....4..6...97...5.3..6.4.....7...2.85..21.7.........9..15.8..42.8......3........,23,0.0,1,13266,57,1,true,4031
9121,3.....9..5...13.7......2...72..8..1..98..7....6.25.....8...9..1......7.....1..6.5,24,0.0,1,3549,56,0,true,977
9141,..46....7..1.8.4...9..7...5......1.3..7.2..4....76.5...1.3.8..9.39...6...........,24,0.0,1,130318,56,17,true,44820
9161,2.........4..35..2......8.3.6.........897....7......25..26..5..6..5.49....1.8..3.,24,0.0,1,1489841,56,194,true,444173
9181,.9..5..6.2.5.968.....3.....1.....4.....4..17.....8...33.9.......7.....14.....8.9.,23,3.1,1,331144,57,44,true,102461
9201,8.49.....32.....7.5......266...8.59.45...62....1..........2.6.......5.49.4...8...,25,2.9,1,4825,55,0,true,1485
9221,25.17....4...56...1.9.........9.8.6......2..9.7.....1....3...7..64...2....2....8.,23,1.7,1,2025,57,0,true,632
9241,.2...7.689...2.3...3.6....979.....4.....38.........1....8.7.2.53...6......1...97.,25,0.0,1,2906,55,0,true,995
9261,..284.1...7..2.5.31...6.....2...5..9...1..74...7...3.......8...5..7..9.2.......3.,24,1.9,1,720,56,0,true,229
9281,.8.....31....59......2..8..195.8...3..3.....6.4...7..8.1.9.6....5....7....73.....,24,0.0,1,13277,56,1,true,3734
9301,.8....9.1.........94.7..56.67.2.18...9..7....1....8......69......4..2..3.2......8,24,1.5,1,39549,56,5,true,12897
9321,.....5....1823.5..72....6..932....7..6...4..8.......9...41....7..98...3....3.....,24,0.0,1,1000,56,0,true,297
9341,...9....4.15...3..39..5....1...8....2..1..7.....74..625...3.......2..9...7..1..2.,24,0.0,1,14440,56,1,true,5033
9361,.6...7.3..7....5....13...42.1..9..2.4..6.539.9....4.....62..9.13.........2.......,25,0.0,1,976,55,0,true,258
9381,2.....5.9...86.....4...5.3.3.6..8.1.....7.........2.46.....6.54...2....717...3...,24,2.7,1,10388,56,1,true,3980
9401,.....87..1.87.......4..6.19..6.9..8.....8.3.5..2..5...9........3....2694....5...3,25,1.5,1,8676,55,1,true,2664
9421,8..5....9..46...2....1..36...378.....1....5....6...2...5...2....8..........97.1.3,23,0.0,1,14739,57,2,true,4604
9441,..27..9...5.6..8......32....1...75...8..2...77.4....2...3.9.46.9.1..8.7..........,25,3.0,1,11315,55,1,true,3340
9461,.89...6....7......1....9......1.3.9...4.2...38...9..522...8....7..3...6...86..74.,25,0.0,1,429247,55,56,true,118226
9481,...........5.61.3.9462.....8...57.4..9...2.5..........6.1..3.2.....791.5.......6.,24,1.4,1,123312,56,16,true,39955
9501,..4...3.....1...5.79.36....8..5.1......8.....57.93...8..2....6..86...19........85,25,3.0,1,29460,55,3,true,10076
9521,283.4....4....92.851...7......573....3..81.59...4............278....5.6.3........,26,1.5,1,4777,54,0,true,1455
9541,.8..42..662.......195.....3...37....9..2.1.3............1......26...7.9.5..6.42.7,26,3.3,1,69775,54,9,true,17717
9561,..1....5.....5.3.8....6...7..48.1..5...67....9....2..6...32.6.......9..132.......,23,0.0,1,58773,57,7,true,17596
9581,9.8....64..4.....5.3.....2....12.....7.5.....31.6.8..71...9..4.....7....28.....1.,24,0.0,1,76130,56,10,true,22356
9601,.....8.95.9.4.........7..6...3295...5.48...........7..6...3..71..7..9.8.4.....5..,24,3.0,1,32683,56,4,true,8096
9621,...361...........5..49..7.1.2..1.......8.45..8......19.58........16...5..3...26.7,25,1.6,1,255395,55,33,true,66048
9641,6.3....2..8..1..6...9.....55.........6.18.........94.3.9..2..86...3.17.....87....,24,0.0,1,141204,56,18,true,44579
9661,.....1..6.8...4.5.5.76.....41.39...82..4.............27.....2..9..2.74.....18....,24,0.0,1,49638,56,6,true,14983
9681,.1...57......7.3.1.....2.6..2...8.4...6...5...3.71...8.51......9..2........569...,24,4.1,1,61519,56,8,true,16804
9701,..2....9.49....63168.......3..6...........358.....4.....1.9......8.4...5.6...397.,24,0.0,1,113715,56,14,true,39599
9721,..5.6.9..47...3.....39.1.7.........23..2.86..6........78..5..13....2.....4.....29,25,0.0,1,583,55,0,true,139
9741,7....1.5..4.2..9......8....3.6.17.......58..6......5....2...4...68....1...3.6...2,23,3.1,1,7225,57,0,true,2142
9761,...6...487..5..6..4.9.3..2....2.9.3..1..............64....671..37.1.............2,23,0.0,1,32609,57,4,true,10823
9781,..67.........69.5783..4.........2...41..3..75....9..1....1...629....4.8...1....4.,25,1.6,1,16249,55,2,true,6064
9801,61..45.........6.....93.8......6.2..3....4...5.7..3....8...9...7.9..2..4....8..13,24,0.0,1,853,56,0,true,255
9821,....3.....92.8.1.....7....4...49...21.7.2.89..29....768....3......81.......2.....,24,0.0,1,1900,56,0,true,579
9841,...6....487........4.52.3..2.1.89..77.5..3..........6..8...7...9..3...2.........6,23,1.4,1,1085,57,0,true,349
9861,.462.....1....42.....87.........7.2.2.....8...3...69..4..6.259...3..9.645........,25,1.2,1,923521,55,120,true,331669
9881,...1.3...1.2.......6.9.712...9......238.9.5..........8...6...85..4.81...5...3..4.,25,2.5,1,12397,55,1,true,3788
9901,..6.1..8.5....3........63.96.9.3...78..4...2.....974.637...............2...74.6..,25,0.0,1,3580,55,0,true,1045
9921,5.4..2..8.....9...761......1..7..5.2.2....4.....3....9.3..8..6.9.......16..9.7...,24,1.6,1,2548,56,0,true,736
9941,..4...1.....726..4.....1..97...9.6....3.6287..86.........2....52..41......9..57..,26,0.0,1,38353,54,5,true,11020
9961,5..1.3.....8.9..62..9.87.3.86...1.7.....7.5..3....2...2......4..4......1.....8..6,25,2.1,1,3576,55,0,true,1032
9981,...29......2...3...5....14...5.6....3...4..7...485.93..2..1......7...8.51..9.....,24,1.2,1,120812,56,15,true,37965
10001,.192.4...7...18....2....4..632.....1...6....7.........3..9..6...4..82........58..,23,1.8,1,78586,57,10,true,23124
10021,4...52.1..62........3.7.6...........18..6..5....7.9.....8...3......2.7...7..8.46.,23,1.2,1,135454,57,17,true,40080
10041,.9...3.2.6.12..........4.17....5.29.2..76..5.8..9..4...54..7.....2............9..,24,0.0,1,2167,56,0,true,612
10061,.....6.1.....8.7.52..4......1..2..8.............5..49.......83..62.....9..53...71,22,0.0,1,4830383,58,663,true,1667700
10081,.7....3..3....1..615....4...........46..5....213.4.9.7......62....5.3.....8..4..9,24,0.0,1,71953,56,9,true,22231
10101,....1.6...4..8..3.1...2..7...6.....4......9..31.8.6......9..287..4.......9...7..5,23,0.0,1,227090,57,30,true,71375
10121,..8..6......1..56.....8.7..79.......8....4..253..7.8.......3.5.2..7.1.........9.1,23,1.9,1,192363,57,24,true,61704
10141,....6...8....8.62..7...3.....2.7.3.1...3....54....9...5...4.1.2.4....76.....16...,24,0.0,1,21972,56,2,true,5944
10161,46..5...9....4..8.9.78..1......8..4.2...............32.94..15..52...9.....1......,23,0.0,1,31960,57,4,true,10731
10181,6.......4.9.....2...4..23.97...1..6...397..42..........6.3......2...1.9.3...6..5.,24,0.0,1,47842,56,6,true,15028
10201,...7.24..2839............6.85..........57...94.....2..6.......3.....68....78....1,22,2.3,1,8056,58,1,true,2192
10221,..48.........1.....6...2..9.....3684.3.....9...514..7..1.5.6....8..2...3......1..,23,0.0,1,421100,57,54,true,122343
10241,735.6..4.1...3.......1..6....26.1..7.5...9..2...8.........452.3.........6.7.....4,24,0.0,1,9787,56,1,true,3317
10261,..64...1.4......26..5...4...7.8.....21...3..59..2.6..8..7.5..4.....9.8..59.......,25,0.0,1,2525,55,0,true,731
10281,.....81..5..4....9987.6........2.83...2....6.7...96......6......7....2...48.35...,24,2.3,1,46461,56,6,true,13438
10301,.8.5....776.......9.3...48.....1.34..35..6.91...9........18.76....6.9......2....4,26,2.4,1,7953,54,1,true,2902
10321,...63....6......97..2....3.....59.....67....2539...7..7..8.12....14.5..64........,25,0.0,1,13297,55,1,true,4088
10341,..41.927.7......4......8..3..1.3...7.92.........6.5...8..2...6.........2.6...45..,23,6.2,1,655,57,0,true,158
10361,........8..5....2.8...1.6.4.......6..8..347.1.5..6....3.64....5..13968...9.2.....,26,2.0,1,485475,54,64,true,158999
10381,4...26.............2.83..9.1.......6.3...98...5.14..........328.....46..7..26.9.1,25,0.0,1,135495,55,18,true,42525
10401,.1.42...38.4.....9...1..56..512......2..6....4.9..56..1.....7.2..2.8.......3..1..,26,0.0,1,1015,54,0,true,228
10421,...7...25.....3.4.1.5....3....4..1...7.1.6..3......97...829..1...7.....2.2.5.7.9.,26,1.6,1,981,54,0,true,300
10441,..8..3.6.........761....2.5.84...92.5..2.....2..7....3.96.....4.5.16.7.9.........,25,0.0,1,3476,55,0,true,1123
10461,29........4...1..71.78..52.6...1..8....6.9........5.....253..........8.6....9.13.,24,0.0,1,15369,56,2,true,4727
10481,.......3....432..96.....87.....4.2..5..3.9....8.1..7..............89...4.17...3..,22,2.9,1,66777,58,9,true,19818
10501,..1......8..9...2.935...8...1......73..64.........845.29......3.....4..8......219,24,1.8,1,146811,56,19,true,48730
10521,6......7..1..2.8.....97.2...9.43...6.5.....3...4716...54...1.......49..........2.,24,0.0,1,6057,56,0,true,1788
10541,..4..6..91.62..........3.6..8.3.1....5.47....97..8........2.54....8...16...6..3..,25,0.0,1,11797,55,1,true,2971
10561,.2..3...7.....6.8.....14...6.4.9.5....31..4........67..827...............31..8..2,23,0.0,1,5085,57,0,true,1647
10581,......19.437.........5.8.2..48..9...6....3....2....6..5.6....1.........3..2.4.8.5,23,1.7,1,7933,57,1,true,2684
10601,6......8....2...61.3...64.229...........2....8419.....4....27....578.3.....43....,25,1.8,1,4296,55,0,true,1195
10621,..4..7.21....8.5..63...9........8....9..3..7.71....6....6...3.5.........24....19.,23,2.8,1,21434,57,2,true,8774
10641,....3.....9.6.....5......412.9..15....6427.......8....1.48.9..3........7..2...1..,23,2.6,1,68197,57,8,true,20167
10661,2....1.....3.94......8...41.........54...87...2.5.98.4.6...59....79...5..1..7..3.,26,0.0,1,17452,54,2,true,5053
10681,.3...9..5.687...3.............21.7.....3...8..4..97...9.....2.......61..1..958...,23,1.5,1,305773,57,40,true,113769
10701,..12.8..7......9..5467......8.....12.24..........5..9.......8.........46..2.697..,23,1.3,1,3804,57,0,true,1045
10721,...23...7.15.........1..2...7......536.8....4.....9.7.1.63...8..4.....5.....4.1..,23,0.0,1,19871,57,2,true,6061
10741,....634..28.5.1...7.....6.....126..........38......5..6...17.4.3..4.9.......8.1..,24,0.0,1,20656,56,2,true,7973
10761,7..8....5.9...32.681..2......9.6.......7.942........9.5....78...36.......8..1..3.,25,1.8,1,2803,55,0,true,725
10781,......7..6......838...4..1....236.....5...1...437.....3.18..5........4...2..5...1,23,0.0,1,40873,57,5,true,12307
10801,6..3..78...15..9...4...2....83.....1...1...73....2.....26..5.........2654...9....,24,2.0,1,4529,56,0,true,1265
10821,.3..7.24....2...31..7.9...5.9.7....61..9......8...6.9.4...5...........2......861.,24,1.4,1,13428,56,1,true,4726
10841,91...854........183..5.......7.9..6....16.4.....2...5....4.72....8.............39,23,0.0,1,75136,57,9,true,23458
10861,2.1.....96........48..9...5......6.8...1....2....6.17.85..3.......4..7..9.368....,24,0.0,1,17667,56,2,true,5177
10881,.1...6.8..57...1..43.........9..752..24..981..8....3..6...8.9......42......1.....,25,0.0,1,791,55,0,true,182
10901,.64..9.....5.......1.7...8.3..61.........78........39...6...42...9.4..31....2...7,23,1.9,1,199065,57,25,true,69015
10921,1.8........2..7.69.9.....5..4...2.7...3..5...91..3....8...2.71....4..3.....85.6..,25,1.0,1,748,55,0,true,183
10941,.2......9.8.2..1....7.3...55..84..6.3.......7..9.6.........7......6..9.22..1....8,23,0.0,1,11117,57,1,true,3422
10961,..5.17..6...........8.349..42.1.......1.46....53.8.1..1.62..4.5.8.......7.......3,26,2.5,1,23105,54,3,true,6668
10981,.7........2.1...6.618.....58.9..134....68..51....5...2.645.3...........4...7.....,25,2.6,1,7855,55,1,true,2175
11001,.45...9.......9.5.9...8..2.16..2.....237......9.........451.7.33....2.........6..,23,1.6,1,130768,57,17,true,39823
11021,2..3......5..9......17..3....34..9.6....2..4.6.....53874......1....8.....129.....,24,0.0,1,135302,56,17,true,51507
11041,.1.6......2......97....826..7.56...4....32......4..1...3...187.6..3......4.......,23,0.0,1,14008,57,1,true,4502
11061,....35........7.122...4...8.6.5...3..9......6..7.81.......72..19..3...6..2..1....,24,0.0,1,32333,56,4,true,11181
11081,.548......2....3.9..3...1..4..5...2..6...745..87............6.8...3.....6...42...,23,0.0,1,18954,57,2,true,5138
11101,83.5..7....1..93.....81...55....6....8..9.1...24......2....4.5....65.....1.9.7...,25,0.0,1,8343,55,1,true,2197
11121,7............56.......87.6.6...45..351.....79.4.2....69...6..5...8....2...34.....,24,0.0,1,272197,56,35,true,81749
11141,.....7.5...7...4..2..8...3.8...1..2......2..6.6.4....85.6...7..9386........5...1.,24,0.0,1,182366,56,23,true,51304
11161,......7.3....26.1..1..9....6.2.....1......6..37....4....9..1.7.1.84...5..475....9,25,2.7,1,81186,55,10,true,26347
11181,.9...3..65..8..724...5..8..9...6.....4...85..6...2..7...749.3....8............4..,24,0.0,1,835,56,0,true,282
11201,..8.19.7.....3...4.9...8..59.......6......7.18.4.2..592.5.94...3...72.....16.....,27,1.4,1,33608,53,4,true,10025
11221,8.5....3.67..4.2.....3....7...81...61..2.9....5....9....7.5....5.4..6..2.6.9....4,26,3.2,1,24766,54,3,true,6992
11241,9........34..9..85..2...3...5..74.62....58.......1..9........145...4......968.2..,25,2.0,1,1555,55,0,true,527
11261,.4........87....3.5.1..36....983...56..1...2....9.2..7...2.9..116.............37.,25,0.0,1,7419,55,1,true,2247
11281,..89.2.....7.....6..3..14......93.....6.....97.45...2..2.8..3......16.9........18,24,1.7,1,49062,56,6,true,15125
11301,2..83.......1..8..64...9.7....54.3..31.....4............5371...1....259...6......,24,0.0,1,300,56,0,true,70
11321,.1.5..2....8.1....4.......7954.....2....4.8.6..7...9.....3.9.25.21.....8.........,23,1.4,1,94489,57,12,true,30031
11341,....8.....9....52...76...183....48.......1.35.....2..77.......9..1.98..6..52...8.,25,3.3,1,458,55,0,true,142
11361,1.8..7.......8...63...1..7.5..4..81..6...5......89.6..45.1...8......92.....2....3,25,3.1,1,24698,55,3,true,7129
11381,946...1....1........5...72...4.3..8....9.........6...4....9...1.9..87...7....6.3.,22,0.0,1,244109,58,32,true,70892
11401,...7....347.....96.2.5.3...6.....9..81....6....7...1.8..23.6.......7....9.82.....,24,2.4,1,8917,56,1,true,2334
11421,.71..96.......64.2...7....38.4.1.....9..........5..73........94.3.......742......,22,0.0,1,12173,58,1,true,4054
11441,..95..4..1......52.7.....6............432....8.3.9.14.4.7.....8..87..6.9....3....,24,1.8,1,12957,56,1,true,3996
11461,..7..459...5.372.....2.........42..84..8..91.6.8...7...3.1.........26.........4..,24,2.7,1,10791,56,1,true,3288
11481,59......1.....17....7.4.5.3.6...4.1......7...4..2359....4.2....1.3.......5..6..4.,25,3.1,1,2115,55,0,true,636
11501,..4...1..7.68.3.....16.9...15.2.7.3.....5...6..2...9..6.......2.......5.....36..4,24,1.1,1,1752,56,0,true,631
11521,3.9..2..4....6..9....14...8.9....8..8.........548..67.9....6..2.627.......7....4.,25,0.0,1,17831,55,2,true,6279
11541,....7.5....3.....9...25.874...39...16....4..3..4.6..5.9..7..4..8.2.........98.2..,26,0.0,1,4161,54,0,true,1491
11561,..759.....3.7....49....8...25.3...........4.......189..7......28.1.4.........35..,22,2.1,1,114904,58,14,true,40557
11581,......579753..........6....1...7.6...6......8.39.48..........9..4.2..83...251....,24,0.0,1,25950,56,3,true,6119
11601,8.....2....9.3..6..231...4.5....2.71...6.......8.5..............16..7....3...5..8,22,0.0,1,3806,58,0,true,1058
11621,..........984....25...7..1..527......1....4..78.6.9.25.....5.9...924..5.....3.6..,26,0.0,1,92136,54,12,true,22836
11641,....846..9.5......3..6.1.....65.8..7.........257.3.....8..2.9.659..........8..1.4,25,0.0,1,1043,55,0,true,291
11661,...6..23.3..9..8....6.5..7.2....1...6..5......7...9.4.....1..275..84..1..........,23,0.0,1,91650,57,12,true,28458
11681,..8....3.3....2..56......2...........4...96...32....8..1.9....39...1..7..7..5...4,22,0.0,1,3499444,58,462,true,1194882
11701,82.....5..51..9.....9.7........1...4.......129..5..3...3..6.8...75..2..1.....47..,24,1.3,1,147356,56,19,true,43698
11721,.8.....3...3.19.....4.3......63...7..7...4..515..7.8...129....7.4...2..........5.,24,0.0,1,112729,56,14,true,37125
11741,..6.4.71...............1.53.8...9....2..64........84....75....11.9...8...38....62,24,2.6,1,411861,56,54,true,123656
11761,...3......3..9.2..1.9.6........2.4..6..9..7..413.....2..2...9.4....5......867..1.,24,1.8,1,564267,56,73,true,185232
11781,.8..56..4..28..7...7.4..8..4..91....3....2..9..5.........5.719.......2..6....8.7.,25,0.0,1,1810,55,0,true,482
11801,4..1.......3...2.8...7..6..98..21.6...7..6.......4.59.5.........6.3.4..9.......7.,23,0.0,1,4583,57,0,true,1353
11821,4.3..2....8.9...17...8....4.1...5.2.9........7.5.1..6..7....85....3...7.6...9....,24,1.8,1,5635,56,0,true,1610
11841,.63.8..5....32...........1..4..62..3....3.847....582...........7.9..4...23....4..,24,0.0,1,15797,56,2,true,4952
11861,....5.7.9...87.3.......6...2....3.....4......385...2...4..18..5.7.6...9.8.2..71..,25,0.0,1,476654,55,61,true,137676
11881,7..46..8....2.....9.8.5...........4.6...........5.4.98.74.19....1....9..8.....53.,23,2.3,1,1788355,57,238,true,633883
11901,..5....9.9..47.3...7..1.4.681..3.6...............8..15.5..4.8.....2..7.94.7......,25,3.8,1,27968,55,3,true,9819
11921,9.........8......5.2.8.791..4..6...8....4..393....85....5......1...5.48..3.6.....,24,4.7,1,13143,56,1,true,4300
11941,........623...4......238.7...918.7....7..........9...3..2......765..3.84.9...6...,24,0.0,1,15270,56,2,true,5583
11961,36....95...5..4....4...............5596...3..7...8....2..5.7.9.61.........3...12.,23,0.0,1,3746527,57,484,true,1155154
11981,9..1...2......81..1......85.29.8......7........86....3.7..4.3.6....97........3.42,24,1.5,1,4529,56,0,true,1368
12001,.1..5.4.....7..65....9.4...4....9..256.....4...82......74..39..3.91..........7.1.,25,2.0,1,2364,55,0,true,637
12021,....3...673.5..2..6.4.....9....87...5...6.9182........8....24..32...........9.6..,24,1.5,1,3159,56,0,true,822
12041,94............7....6.394.2..2.....5...7....8.....35.49.......6.2.476......3.1...7,24,2.7,1,347747,56,45,true,124137
12061,1..7.5......8.1..3..3......4....8..28..563...3.6..47.......238.......5.6..9......,24,3.6,1,130044,56,16,true,35414
12081,4.2....1......6..3...8.9....3.7..69.....5...4....1...89..2.14..64........13.9....,24,2.2,1,482,56,0,true,118
12101,.25...93......85....753..2...6.....3....71...7..4.......3.4...668.....94...2...7.,25,2.1,1,7579,55,1,true,1901
12121,...84.3...6...5.4....1......169...3.........5.....8.2.32.....6..8.71....4.5.3...8,24,0.0,1,54116,56,7,true,16781
12141,..8.6.23...95.4....7.....6....1.63..8...2..1..25...6...8...2.9........7....31.4..,25,0.0,1,1783,55,0,true,384
12161,17.38..25.....2.4..8.......7..8...9..9.63.47......5...2..1.........5......3...98.,24,3.4,1,10429,56,1,true,3027
12181,.........9.7.681.....5..8..4.81....97...4..2...9.2...6.864.....3..7...6...4....3.,25,0.0,1,14429,55,1,true,4855
12201,8...79...7....5.9...2..18.........37..61.....4.8.2.....3.....5.....3.72...14.....,23,1.8,1,32317,57,4,true,8538
12221,5..6.1...3.84...2..9....1...819...4...6.3..8...4....9......68......57..28.......7,25,3.0,1,1884,55,0,true,520
12241,..8.....3.....3.91.2....4.....45......1..9.7.4...8..6.9.........4.9..527.....81..,23,4.0,1,3826,57,0,true,1178
12261,3..6....2...9.37....7...61.2.9..5..87...3....65........9..8.46...65..1..1........,25,0.0,1,1718,55,0,true,578
12281,.3........2.57.3..9..2......5.8.....4.....6.1......5.4..1...762..4..61....8..2...,23,0.0,1,12700,57,1,true,4623
12301,....297........125..........23.81.7...9..4..81...3..4.38.....5....5.....9.2..8..3,25,0.0,1,47166,55,6,true,13060
12321,.5.....1.....81...9.2.....57.........2..3..5..4...5.28..4..8...1..9.3....7.2..6.3,24,1.7,1,152069,56,20,true,51015
12341,21..94....9.....5.43....8..38......2...8....9....47....5.2.....14...93....2.6....,24,0.0,1,24670,56,3,true,6727
12361,.......28.79...43.2..34.6......9......25....7.457..9........34...8..61....41....5,26,1.0,1,30860,54,4,true,10484
12381,.8..2...6...15.2..3.....58..3...91.7.2..4..5...7...8.........956.........1..9.3.4,25,0.0,1,3338,55,0,true,1121
12401,2.....71.9.....3...5.17..2......6...864......1......4........3...371.5.9...92.6..,24,0.0,1,268338,56,34,true,97289
12421,.9.3....2..57......7..4.69.....8.2.12...7....4..9...8....1....5.6........1.25..43,25,0.0,1,5651,55,0,true,1900
12441,....25..48.7.....3.......6....41..874....725....9.....6.1.......35.......7.6.94..,24,0.0,1,4144,56,0,true,1227
12461,..4.589..8.6.....7......4..5..9.3..81.2..........12..6...8.......57.631.........2,24,1.3,1,15039,56,2,true,4704
12481,4...67....2........9.4..67...26....1...9.3..5.....18....53..98...6...5.7..1....3.,25,2.4,1,11424,55,1,true,3903
12501,..5..74.2.6.5....3..1.2.9.........8.9...1.....2.6...4.4....9...........17.68.5...,23,0.0,1,9282,57,1,true,2767
12521,......18...5....9..37..1..5..84..9..6.3..2....5.....1....9847.........5.9.625....,25,0.0,1,6187,55,0,true,1839
12541,.....86.7.7..3..5.4...2....2.17.3.459........8..2....1....1......2...8...5....7..,23,0.0,1,3680,57,0,true,938
12561,......1..126....9...9..6.7...3.4.........17.88....3.4.34.12......19.....6..5....2,25,1.6,1,82897,55,10,true,25952
12581,......41.....89.....6....97.....4..3..4..78..23.8....1.9..4..2..4....9...83.6....,24,0.0,1,17631,56,2,true,6498
12601,.8.....2.7.38..4.6....7...9.........5..9.6374.6...5.9...7...2..8....9.....45...1.,25,0.0,1,96213,55,12,true,31650
12621,.....6.3...97..2......18.9.8......4......5.69562.......2..4.8.1..6.......5..87...,24,0.0,1,48870,56,6,true,14951
12641,.....87....8.6.31.79..54........7...18.3....753.......4..5..8.1..6.........9...52,25,1.2,1,1107,55,0,true,282
12661,....8.2.5.1.59..8..5.1...7......9...2.4...63..91..27...76...4..5..4........2.....,25,1.6,1,5028,55,0,true,1478
12681,..7...1..5....1.....4.98....6...453..8.2..6.....1..9....69..74........6.2....53..,24,0.0,1,20314,56,2,true,4695
12701,...38....46.2....5...14.2..2.....3...13...5..98.........8..9..73.2.1..6....8.....,24,1.9,1,8870,56,1,true,2439
12721,....5...6.72...5.......69744.5..........82.6...1....3......5.49.1..2....239......,24,0.0,1,64020,56,8,true,24078
12741,21....7.359............1.89..5.7..3.4...6..........2.8.7............9.6...341..5.,23,3.5,1,17512,57,2,true,5495
12761,5..6...2.....3.8..83...9764...1..63..4.........9.6.....9.....52....7.38...2..1...,25,1.6,1,3154,55,0,true,889
12781,..192.......3...5....4.1...1.........86....377....3..9.3..6.9...7......5..52...83,24,3.9,1,270679,56,34,true,89545
12801,...23...8....1...4..9.5..6.8.5.....2.4........12...7.....4..1.96....3.7..5...1...,23,0.0,1,3269,57,0,true,1038
12821,..49.65......48.32.....5..16.......4.97.............6......4.8..35...7..4..27...6,24,0.0,1,170557,56,22,true,53368
12841,....12..3........98.69.....1....7.9..872..........4.5...9.6...1..1..3...37..9..6.,24,1.8,1,59329,56,7,true,20865
12861,.83.6.....5....4..7.............5.9....9.68..2..4...5...2.4...857..12.6..1...952.,26,1.8,1,79639,54,10,true,22523
12881,4.3..........5.8.16........7..9.8.3...5.7.....9....6...............13765.34.8....,22,0.0,1,29444,58,4,true,8513
12901,1........6.2.1.........7.9.4..1..7.5...39.....3..6..29.2...........8.56..4..5...3,23,3.6,1,104395,57,13,true,31738
12921,.....62...3..9....4..13...6..82..9......574...2......165....8.2.1...5..9....7...3,25,1.8,1,7954,55,1,true,2256
12941,.7..25....3.84.5.........1...4.......6...2.7..8....39......64.....1...8.1.5..9...,22,0.0,1,158927,58,20,true,50217
12961,..4....5.1....524...3.1.......6..5...461...8.9....4.1...1843.9..........5.......7,24,0.0,1,70296,56,9,true,21782
12981,5..63.2...4...1.......425..23...........8.....79...8.3...1....5.2...57....327.4..,25,0.0,1,95971,55,12,true,28538
13001,.2..57.4.63.....1....4....8..2......8.934.......8....3.4..38..52...7..3..6.......,24,0.0,1,17318,56,2,true,3968
13021,.....85..1...5......7236....9...3.6.6.4.29..3...8....2.19.8.......7..4..4...92.8.,27,0.0,1,38850,53,5,true,10533
13041,.52.7....7....15..6..9....8..4.............6...57.41...73..2.4....54..1.....38...,24,3.0,1,42364,56,5,true,12463
13061,....794..49....3..2...4..1......1.....123...792..........6..1........9.3.6.327.5.,25,0.0,1,57933,55,7,true,16565
13081,...31.......4..5.8..5......8...5..9...27...6.496..8....8.9..4.1....3.6........73.,24,0.0,1,212300,56,27,true,62403
13101,2...6.....5....34...1.9..........72.1645.......5..81..5..7...98.3.4.....6........,23,1.0,1,8101,57,1,true,2127
13121,.8..3..5..1........6..8...71.....4.889...6...3...5.......92..1....4..2.57....1.4.,24,1.9,1,96411,56,12,true,24243
13141,.1.........7....28..8436...2...7364.1..2.9.................5.6..65.....27....4.5.,24,3.1,1,6345,56,0,true,2128
13161,7...65..4..48.1..93........1.3...2...6.93...1......8...4.......5..7..3..8..1...26,25,1.2,1,2576,55,0,true,936
13181,.3...4....6752.1.....13..576......919.....6.8.4........1..92...2...5......6.4..39,27,2.3,1,4905,53,0,true,1524
13201,..7...8.1..2.9..4.9....6...2395...1651.9...2.............2...6.4...79...7...3.2..,26,2.7,1,5393,54,0,true,1380
13221,.8731........6..3..3..8269.7..8.5..63....6......1..4...6.....8.5.8...1........2.7,26,0.0,1,135,54,0,true,33
